# {"t_start": 1619471440.29963, "env_id": "InvertedDoublePendulum-v2"} 
r,l,t
34.899976,4,10.999496
45.023429,5,11.010298
45.301787,5,11.021516
35.71617,4,11.030373
45.292257,5,11.041297
45.037986,5,11.052794
35.413885,4,11.061277
35.977039,4,11.070465
35.298836,4,11.078889
45.421835,5,11.090082
100.83849,11,11.113967
63.394159,7,11.130655
73.287041,8,11.148673
45.351174,5,11.160627
72.746856,8,11.178875
63.65388,7,11.195583
35.533339,4,11.204934
35.913102,4,11.213731
45.243192,5,11.224758
44.962061,5,11.235743
26.908553,3,11.242212
35.505989,4,11.250919
44.920567,5,11.261496
44.890732,5,11.272561
35.935116,4,11.281275
45.243542,5,11.292379
35.70717,4,11.301711
82.323972,9,11.32467
64.082592,7,11.341284
82.079889,9,11.362796
35.875882,4,11.371901
36.043202,4,11.380439
35.340492,4,11.38943
54.752027,6,11.402255
54.587343,6,11.414988
45.405411,5,11.425993
45.034873,5,11.436921
26.926361,3,11.443472
54.572372,6,11.456676
63.990888,7,11.473158
45.428152,5,11.48641
36.041636,4,11.496438
63.54579,7,11.511976
54.137709,6,11.525409
26.833937,3,11.532132
35.875609,4,11.540925
45.057751,5,11.553268
35.386206,4,11.562095
45.5546,5,11.574882
35.915087,4,11.584896
35.615416,4,11.593868
35.919619,4,11.602863
45.332235,5,11.613847
100.665496,11,11.638552
73.440502,8,11.656389
54.477007,6,11.669409
36.21217,4,11.67817
72.955577,8,11.695566
73.283887,8,11.71311
54.834246,6,11.726258
45.227325,5,11.736861
54.138119,6,11.75011
35.839959,4,11.758644
63.262818,7,11.773629
54.371464,6,11.791089
82.763872,9,11.81046
45.437574,5,11.821386
63.716836,7,11.836501
54.220252,6,11.84947
44.857207,5,11.860554
54.614275,6,11.873499
26.869427,3,11.879969
35.847948,4,11.890679
54.269102,6,11.906506
44.749862,5,11.919456
45.005839,5,11.932761
44.935413,5,11.944419
35.912588,4,11.954231
72.935055,8,11.973666
36.101541,4,11.982578
36.097299,4,11.992445
63.9865,7,12.009276
63.204896,7,12.02416
45.105176,5,12.033044
54.535501,6,12.042744
26.841239,3,12.047604
36.286004,4,12.054204
54.867818,6,12.065628
35.771693,4,12.073769
54.181378,6,12.085557
36.040673,4,12.093487
35.904802,4,12.099964
36.020699,4,12.108321
54.458663,6,12.119088
