# {"t_start": 1619446263.5258136, "env_id": "Humanoid-v2"} 
r,l,t
180.593533,37,63.102632
204.761775,42,63.206657
198.601977,39,63.302099
300.770276,57,63.444482
133.798972,28,63.511417
166.763165,33,63.592773
299.505743,61,63.737741
249.438447,50,63.858617
179.992629,35,63.946335
161.670875,31,64.023929
91.4091,19,64.068056
360.133928,67,64.235078
269.063562,57,64.375802
267.497006,53,64.509581
253.165965,49,64.632458
156.686325,32,64.712206
122.360033,24,64.771552
100.083791,21,64.827187
133.314937,26,64.898922
191.568662,38,65.153091
181.441627,35,65.23804
187.508856,41,65.337831
260.538965,50,65.461862
133.663532,26,65.526563
196.768497,41,65.628267
342.197242,64,65.78408
141.464,27,65.848234
140.662886,28,65.916844
158.021468,31,65.992575
150.941938,30,66.066548
141.319304,28,66.141971
86.860026,18,66.19096
160.311107,31,66.278539
189.532732,36,66.378094
240.839519,48,66.509538
196.364012,39,66.609795
166.133248,32,66.69114
180.076945,36,66.779654
191.89317,38,66.873533
176.182461,34,66.968644
107.794095,22,67.030065
267.623149,53,67.164639
160.355381,33,67.24777
163.001093,32,67.327017
154.83413,36,67.416075
258.112065,56,67.556905
104.490126,21,67.60868
136.551921,28,67.678789
307.354648,61,67.992429
158.741314,33,68.074487
253.583412,51,68.199828
301.620701,60,68.346262
125.328326,29,68.40871
123.592686,25,68.466446
386.23127,79,68.647923
154.010327,31,68.717237
211.189403,42,68.816519
203.337781,39,68.9167
303.584406,70,69.109673
151.627312,30,69.191199
202.572366,40,69.301758
267.978598,56,69.454622
244.487891,49,69.582895
261.876022,51,69.703484
222.171518,46,69.813076
233.150838,46,69.927761
224.594259,46,70.040791
163.963542,32,70.117517
238.905957,48,70.241375
306.674115,62,70.413112
81.292064,17,70.617502
290.187745,55,70.747333
233.893732,46,70.850191
338.632776,64,71.014146
228.647838,45,71.128377
210.501528,42,71.23753
158.475214,31,71.313644
206.470376,43,71.426293
253.167835,50,71.5506
252.627428,52,71.673565
280.94457,54,71.803535
171.413192,34,71.883661
197.632161,43,71.986017
203.30537,43,72.094347
175.468373,36,72.174697
211.254498,41,72.273549
297.581465,57,72.416888
274.544143,56,72.557951
181.065699,37,72.653053
237.014643,49,72.776083
206.886903,41,72.873082
