eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
50.0,-9.634612269999998,428,0.011882725,0.14912109,-1.7773011,-0.0064988537,0.00087815215,0.9507943466305733,111,227328,525.0241999309983,227328
50.0,-9.595901510000001,428,0.014320007,0.18242188,-1.8051027,-0.008470011,0.0010025032,0.9455568008124828,112,229376,529.8056278699987,229376
50.0,-9.00704119,438,0.0134074185,0.17490235,-1.8327354,-0.005825488,0.0015633858,0.8978799507021904,113,231424,534.473031690999,231424
50.0,-8.974882589999998,432,0.015235235,0.18964843,-1.8573463,-0.0079654325,0.00094934116,0.9280354976654053,114,233472,539.2100182760005,233472
50.0,-8.709335729999998,438,0.013505211,0.17202148,-1.8797973,-0.008794166,0.0010379737,0.9286142140626907,115,235520,543.8855599809976,235520
50.0,-8.822590820000002,437,0.015037404,0.1727539,-1.903149,-0.009220632,0.001034667,0.9180109426379204,116,237568,548.5678840629989,237568
50.0,-8.828016739999999,431,0.014435003,0.18154296,-1.9120054,-0.011570907,0.0013857031,0.9149725511670113,117,239616,553.3198326909987,239616
50.0,-8.666401769999998,420,0.012746921,0.16259766,-1.9237652,-0.004602456,0.0009932423,0.9314866438508034,118,241664,558.1857636759996,241664
50.0,-8.4690494,431,0.012518776,0.16142578,-1.9469658,-0.0067620934,0.0010040725,0.9431862235069275,119,243712,562.9296253100001,243712
50.0,-8.43327679,433,0.012974886,0.16142578,-1.9840851,-0.008525865,0.0010373819,0.9354001432657242,120,245760,567.650149617999,245760
50.0,-8.778869169999998,431,0.015541029,0.19277343,-2.0190167,-0.0061322725,0.0010338225,0.9298183619976044,121,247808,572.399525249999,247808
50.0,-8.885281480000002,426,0.015386997,0.19033203,-2.0420687,-0.0062876353,0.0008179835,0.9574838615953922,122,249856,577.204167609998,249856
50.0,-9.009324040000001,428,0.015238546,0.19272462,-2.0670793,-0.008333283,0.0008759696,0.9450287111103535,123,251904,581.9834046809992,251904
50.0,-8.439922039999999,433,0.013099028,0.16933593,-2.0849583,-0.0078103123,0.001066877,0.9092702120542526,124,253952,586.7080695889999,253952
