EpLenMean,EpRewMean,EpThisIter,EpisodesSoFar,TimeElapsed,TimestepsSoFar,entloss,entropy,ev_tdlam_before,meankl,optimgain,surrgain
177.45,7.2468443,6,1411,439.394583940506,191468,0.0,7.3521543,0.9718883037567139,0.0076923375,0.08137286,0.08137286
177.9,7.230584,5,1416,441.70420360565186,192363,0.0,7.3478937,0.9262440726161003,0.0069997376,0.09095358,0.09095358
177.775,7.238332,6,1422,444.02219581604004,193476,0.0,7.3465357,0.9569177329540253,0.0074350736,0.07630575,0.07630575
178.1,7.226967,5,1427,446.3936426639557,194401,0.0,7.33482,0.9065450876951218,0.0073699816,0.089274436,0.089274436
178.65,7.2271104,6,1433,448.70587635040283,195452,0.0,7.3211255,0.9821310173720121,0.007639502,0.0726225,0.0726225
177.55,7.209918,6,1439,451.01375341415405,196516,0.0,7.306245,0.9815873205661774,0.007601212,0.0776909,0.0776909
177.975,7.2347794,6,1445,453.34878635406494,197583,0.0,7.2872725,0.9689175374805927,0.0075748647,0.07310601,0.07310601
181.05,7.3288217,5,1450,455.7086443901062,198531,0.0,7.287437,0.9437197223305702,0.007646098,0.0788072,0.0788072
179.025,7.2742376,6,1456,458.0413267612457,199524,0.0,7.2859225,0.9559489265084267,0.007864621,0.09379118,0.09379118
179.8,7.295148,6,1462,460.44607949256897,200668,0.0,7.2720227,0.9676899686455727,0.00819706,0.07755648,0.07755648
178.75,7.3031983,6,1468,462.84511613845825,201726,0.0,7.2501454,0.97645060159266,0.00806107,0.071658626,0.071658626
180.925,7.389392,4,1472,465.1756520271301,202503,0.0,7.2263904,0.8721311986446381,0.007882795,0.07714718,0.07714718
182.5,7.4331903,6,1478,467.5307831764221,203631,0.0,7.229367,0.9285602271556854,0.0077381297,0.083585545,0.083585545
181.8,7.4426346,6,1484,469.9215974807739,204676,0.0,7.2235575,0.945000883191824,0.00780646,0.07600702,0.07600702
179.0,7.4865203,6,1490,472.297306060791,205691,0.0,7.226452,0.951726857572794,0.00832807,0.08880298,0.08880298
183.025,7.637834,5,1495,474.67418384552,206678,0.0,7.2204328,0.956253282725811,0.0073053422,0.0820362,0.0820362
179.875,7.542571,6,1501,477.08691024780273,207701,0.0,7.2212873,0.9413605630397797,0.007363225,0.075401604,0.075401604
183.175,7.7474084,6,1507,479.45307064056396,208864,0.0,7.228787,0.942042950540781,0.00727103,0.079521105,0.079521105
184.45,7.844743,5,1512,481.81145763397217,209881,0.0,7.208684,0.956741027534008,0.0078055994,0.08041519,0.08041519
181.675,7.755378,4,1516,484.1050171852112,210638,0.0,7.1961336,0.901713065803051,0.008122774,0.082456745,0.082456745
193.725,8.3516035,5,1521,486.4147381782532,211900,0.0,7.1878357,0.892600953578949,0.008410585,0.09766137,0.09766137
194.4,8.333805,5,1526,488.8050572872162,212805,0.0,7.1786203,0.9214547351002693,0.007466277,0.0724694,0.0724694
194.825,8.315428,6,1532,491.161749124527,213831,0.0,7.1804037,0.8925602063536644,0.008749355,0.09076291,0.09076291
194.65,8.310293,6,1538,493.46546816825867,214964,0.0,7.1840744,0.9590160250663757,0.008090242,0.09059868,0.09059868
200.175,8.581112,5,1543,495.7904918193817,216062,0.0,7.1852503,0.9215654879808426,0.007993452,0.08241189,0.08241189
202.175,8.625974,4,1547,498.1697647571564,216951,0.0,7.189239,0.9480760991573334,0.0073752403,0.08168343,0.08168343
200.875,8.56205,5,1552,500.521507024765,217916,0.0,7.1929626,0.7229195535182953,0.0075025326,0.08034966,0.08034966
199.8,8.457663,5,1557,502.83089423179626,218943,0.0,7.183738,0.9164870008826256,0.007951727,0.083348155,0.083348155
196.15,8.256353,6,1563,505.14711356163025,220089,0.0,7.1893344,0.9397571608424187,0.008032619,0.08906978,0.08906978
198.0,8.334432,5,1568,507.55077862739563,221070,0.0,7.1959066,0.973370797932148,0.008256483,0.08452852,0.08452852
198.7,8.269703,6,1574,509.8973345756531,222181,0.0,7.1667624,0.9503514319658279,0.0077522276,0.0802885,0.0802885
199.65,8.349391,5,1579,512.2877690792084,223125,0.0,7.170707,0.9545845501124859,0.008375682,0.08881068,0.08881068
195.825,8.131989,5,1584,514.6823842525482,224081,0.0,7.159447,0.9686076566576958,0.008123493,0.078071386,0.078071386
194.3,8.031115,5,1589,517.0512878894806,225179,0.0,7.150016,0.9402375519275665,0.007639312,0.084423214,0.084423214
196.025,8.135585,5,1594,519.4149844646454,226226,0.0,7.1312785,0.9607251733541489,0.0091515,0.08193588,0.08193588
199.05,8.327542,4,1598,521.8225610256195,227102,0.0,7.1128163,0.9579592533409595,0.008983132,0.08698964,0.08698964
206.425,8.756799,5,1603,524.2572565078735,228346,0.0,7.1113358,0.9579950273036957,0.0074161976,0.08205714,0.08205714
206.825,8.774496,5,1608,526.6435046195984,229343,0.0,7.116833,0.9300256669521332,0.008000963,0.07747564,0.07747564
207.1,8.810064,5,1613,529.0275461673737,230283,0.0,7.113511,0.9191358089447021,0.008381046,0.07581429,0.07581429
208.875,8.855759,5,1618,531.3410611152649,231306,0.0,7.097434,0.9110220149159431,0.008545388,0.07560228,0.07560228
209.625,8.847677,5,1623,533.6796827316284,232295,0.0,7.084576,0.9519944079220295,0.008192934,0.08218555,0.08218555
210.775,8.86578,5,1628,536.0847713947296,233386,0.0,7.0681295,0.9571767076849937,0.008769844,0.07544045,0.07544045
209.675,8.815682,5,1633,538.4433875083923,234406,0.0,7.0806346,0.9036092683672905,0.007895109,0.08012251,0.08012251
209.075,8.766232,5,1638,540.8009243011475,235465,0.0,7.082413,0.9373355582356453,0.008609944,0.09531539,0.09531539
203.15,8.384832,5,1643,543.1744561195374,236472,0.0,7.0846033,0.9160413220524788,0.008056555,0.08194566,0.08194566
206.025,8.584294,4,1647,545.5348896980286,237377,0.0,7.069495,0.8966728523373604,0.008313695,0.083661884,0.083661884
209.125,8.725588,5,1652,547.8868823051453,238463,0.0,7.0712442,0.8755568638443947,0.008383337,0.08114638,0.08114638
211.05,8.81205,5,1657,550.2234060764313,239614,0.0,7.0845714,0.6413475275039673,0.008454427,0.08101272,0.08101272
214.275,9.020274,4,1661,552.5752789974213,240494,0.0,7.1004834,0.89967180788517,0.008855806,0.07667634,0.07667634
214.325,9.10492,4,1665,554.9479036331177,241378,0.0,7.09652,0.8897085413336754,0.0086677205,0.15772545,0.15772545
218.925,9.399892,5,1670,557.4509878158569,242541,0.0,7.083016,0.9110451564192772,0.00911063,0.07954445,0.07954445
218.225,9.322896,5,1675,559.7452516555786,243595,0.0,7.06821,0.9203198626637459,0.009263501,0.08549875,0.08549875
218.375,9.242037,5,1680,562.1025207042694,244636,0.0,7.071858,0.7101207375526428,0.009435923,0.080269635,0.080269635
218.65,9.16713,5,1685,564.4368662834167,245695,0.0,7.0773015,0.8851403519511223,0.007814364,0.103535324,0.103535324
213.8,8.830783,5,1690,566.8031332492828,246692,0.0,7.0664744,0.8189096748828888,0.007880412,0.07660447,0.07660447
215.275,8.953984,5,1695,569.1650815010071,247764,0.0,7.073434,0.7960792630910873,0.008754249,0.31421265,0.31421265
216.45,8.985802,4,1699,571.5420024394989,248626,0.0,7.0940094,0.9007887244224548,0.00855525,0.09194767,0.09194767
214.35,8.819262,4,1703,573.9671084880829,249476,0.0,7.0891995,0.9140225052833557,0.009033364,0.09369502,0.09369502
211.375,8.620959,6,1709,576.3420860767365,250788,0.0,7.096856,0.9313288107514381,0.008636474,0.08916053,0.08916053
212.625,8.657136,5,1714,578.669501543045,251886,0.0,7.090423,0.9254086837172508,0.009345013,0.081553474,0.081553474
215.375,8.693117,4,1718,580.9936347007751,252904,0.0,7.0936513,0.5300976932048798,0.010418549,0.08300362,0.08300362
215.65,8.7726,5,1723,583.3042891025543,253940,0.0,7.090927,0.9455225504934788,0.00912938,0.096732154,0.096732154
218.05,8.9357395,4,1727,585.6457798480988,254855,0.0,7.094323,0.9154842644929886,0.008724811,0.08619027,0.08619027
227.375,9.289217,3,1730,587.9230406284332,255787,0.0,7.075965,0.9485963694751263,0.008954055,0.095265694,0.095265694
234.75,9.580814,4,1734,590.3113420009613,256824,0.0,7.081485,0.7668647617101669,0.009077713,0.08350049,0.08350049
236.25,9.617525,3,1737,592.6608440876007,257679,0.0,7.06244,0.9193805381655693,0.00885423,0.092055805,0.092055805
246.175,10.087925,4,1741,595.0418198108673,258882,0.0,7.0505223,0.9116530045866966,0.008236697,0.07895784,0.07895784
248.825,10.164464,4,1745,597.3970289230347,260060,0.0,7.0563664,0.7966975271701813,0.008704627,0.084879205,0.084879205
258.325,10.586665,3,1748,599.6994550228119,260910,0.0,7.055798,0.9054881036281586,0.008279731,0.084134415,0.084134415
258.5,10.489363,4,1752,602.0440578460693,261872,0.0,7.050888,0.9418038614094257,0.0083294995,0.08428015,0.08428015
263.1,10.890986,5,1757,604.3717908859253,263140,0.0,7.0463977,0.8661525100469589,0.008445381,0.08635827,0.08635827
267.225,11.021061,4,1761,606.668869972229,264161,0.0,7.055215,0.8544972389936447,0.007727606,0.08490603,0.08490603
263.375,10.814509,4,1765,608.9760038852692,265040,0.0,7.04985,0.9294725880026817,0.008458711,0.07407999,0.07407999
