# {"t_start": 1619431231.547126, "env_id": "Walker2d-v2"} 
r,l,t
382.917949,166,277.559232
406.820763,190,277.956318
342.902947,141,278.255255
414.708854,202,278.669348
371.330283,157,279.003822
382.994201,182,279.376295
318.58197,145,279.679792
268.055731,118,280.637138
328.531125,139,280.933114
418.494084,178,281.305826
274.826372,126,281.57337
303.905092,132,281.84707
374.027076,172,282.20738
281.698766,136,282.488423
350.887417,152,282.808627
379.224102,171,283.169748
364.897167,155,283.496711
365.66042,167,283.846153
406.690252,173,284.205108
339.47465,144,284.50491
318.095295,145,284.803906
460.702178,211,285.990528
360.913997,176,286.363603
429.906594,192,286.767903
372.290714,181,287.143676
427.021299,193,287.559765
419.812974,179,287.933383
348.872677,146,288.238
330.002911,143,288.534944
421.662709,174,288.890904
388.554877,173,289.245234
410.3133,186,289.626588
443.228914,194,290.761724
417.046291,206,291.202986
431.214299,227,291.678731
412.060328,187,292.059686
441.846348,191,292.459515
395.894837,188,292.853637
347.75323,151,293.170102
389.488244,182,293.546364
369.751977,170,293.8993
384.95757,191,294.29606
319.605437,150,294.603408
427.029792,214,295.740889
350.982013,138,296.081001
347.17669,144,296.388785
330.029997,139,296.672402
424.268373,196,297.091061
324.937832,138,297.389234
430.424813,173,297.75889
262.059665,127,298.026821
393.539067,160,298.360878
415.494112,171,298.716691
424.979909,180,299.097958
407.870969,179,299.476117
415.190899,196,299.884387
337.719866,142,300.831234
389.433202,176,301.18837
382.649066,170,301.564523
487.421554,199,301.989071
398.157651,177,302.36215
374.844077,160,302.698427
316.358101,133,302.97357
491.618478,246,303.497983
450.234596,203,303.939297
365.668665,148,304.262075
369.968617,143,304.55462
391.305779,188,304.959622
336.025139,138,305.840236
353.097797,147,306.158495
348.545543,147,306.461723
396.435175,179,306.83937
387.7769,153,307.160975
372.265433,155,307.478711
380.539448,185,307.876667
436.715898,175,308.243402
318.124634,147,308.546563
373.093286,163,308.916114
414.018732,177,309.287265
288.74046,131,309.564808
336.089405,150,309.878465
418.90257,196,310.983384
393.641,153,311.297705
287.892413,127,311.579414
300.211395,128,311.849341
410.700336,190,312.26656
406.18882,174,312.632627
306.004027,131,312.901153
386.809412,185,313.317814
162.040866,83,313.487221
479.563436,207,313.936932
354.571498,138,314.222179
349.093283,146,314.542633
419.846551,180,314.920396
373.215701,158,315.898313
308.89096,135,316.182293
285.129743,124,316.438285
436.841752,163,316.775651
410.49916,168,317.12462
311.088157,136,317.426742
402.546431,161,317.783236
260.034836,123,318.048897
322.464444,140,318.339961
318.583057,136,318.622105
382.4351,161,318.970297
466.415015,201,319.399423
286.007684,131,319.675856
538.110449,220,320.824948
411.57471,169,321.181685
385.993371,157,321.513057
381.382213,151,321.831873
369.406861,152,322.148019
390.002584,169,322.501808
418.603988,173,322.860834
353.225658,154,323.181953
392.326704,163,323.525532
389.497216,168,323.89457
288.965716,127,324.157895
337.397631,146,324.462178
368.523736,164,324.806184
424.754647,170,325.838345
392.938783,153,326.157113
331.624618,149,326.474594
386.724066,149,326.790288
275.485525,129,327.061026
437.864151,182,327.447654
409.630369,155,327.770879
391.706552,159,328.110343
328.822814,138,328.402637
266.100928,124,328.66439
394.26627,151,328.981274
470.403865,167,329.342336
287.165655,127,329.61753
358.167073,143,329.926002
315.475891,124,330.828637
367.433795,152,331.149209
419.553973,158,331.473104
419.323514,178,331.843194
394.424233,167,332.191617
366.718625,156,332.515689
473.392262,198,332.920629
441.881303,178,333.288859
389.897607,149,333.597763
