eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
311.6,1057.30964309,411,0.011503482,0.16435547,4.9146447,-0.02859802,0.009451402,0.9515127614140511,172,352256,856.8560364369987,352256
309.61,1051.90326138,422,0.013361474,0.19414063,4.916857,-0.035132773,0.0059142,0.9647847712039948,173,354304,861.7078122029998,354304
311.57,1054.9349230999999,412,0.012355815,0.17617187,4.907674,-0.028989922,0.0069406643,0.9664851166307926,174,356352,866.6701961829967,356352
307.49,1040.43248303,409,0.014670354,0.21162109,4.8807726,-0.03151286,0.0038393333,0.9800324197858572,175,358400,871.6704299299963,358400
314.37,1069.27165238,422,0.013745154,0.19584961,4.8444505,-0.0326258,0.003927418,0.9748820550739765,176,360448,876.5148696569959,360448
308.63,1053.37619928,412,0.0149105955,0.2171875,4.8196487,-0.035445888,0.0032177512,0.9810660667717457,177,362496,881.4801327319947,362496
309.42,1054.32537372,408,0.014383264,0.21054688,4.8217525,-0.027121529,0.0060916804,0.9604795947670937,178,364544,886.5000645339969,364544
309.41,1050.0730262499999,408,0.014528495,0.19824219,4.8167453,-0.033971798,0.004152954,0.9749999288469553,179,366592,891.5186815159977,366592
306.78,1042.2873939600001,411,0.011818193,0.17817383,4.7993026,-0.02947918,0.0033273273,0.9819661695510149,180,368640,896.5012121039981,368640
308.58,1049.49381441,418,0.014041585,0.2012207,4.781402,-0.031238776,0.003853765,0.9738960154354572,181,370688,901.3928475559951,370688
309.03,1049.07318915,417,0.01477243,0.21279296,4.7486067,-0.035092246,0.004564421,0.9725935850292444,182,372736,906.2958300050013,372736
312.94,1060.9402868099999,417,0.014444406,0.20385742,4.713729,-0.029974872,0.004179991,0.9707649108022451,183,374784,911.2027879029993,374784
307.73,1042.32785413,413,0.011702159,0.16767578,4.703536,-0.029515505,0.0025166643,0.9857567297294736,184,376832,916.1597015730003,376832
302.82,1020.62656726,405,0.01150949,0.15917969,4.693358,-0.026098575,0.0036580048,0.9802030473947525,185,378880,921.2081844150016,378880
306.95,1035.6228378,418,0.011775385,0.17094727,4.685111,-0.0276299,0.005222121,0.969094842672348,186,380928,926.1052373899947,380928
310.05,1052.9780977900002,415,0.0136256395,0.19042969,4.6927185,-0.03041095,0.0035321235,0.9771185796707869,187,382976,931.0334510969988,382976
312.61,1061.25226425,414,0.014754912,0.21606445,4.6885004,-0.032479376,0.0054697157,0.9718297366052866,188,385024,935.9752261999965,385024
315.19,1074.2198711699998,408,0.014491903,0.21503906,4.6852007,-0.029646609,0.0043416033,0.9696341622620821,189,387072,940.9909351140013,387072
316.9,1083.42963614,405,0.014363284,0.20756836,4.6846933,-0.03226064,0.0043684505,0.974947651848197,190,389120,946.0358043489978,389120
323.3,1104.3027773200001,420,0.014549653,0.19672851,4.6510725,-0.033303782,0.0040306454,0.9767804574221373,191,391168,950.9103862420016,391168
324.16,1108.95491587,420,0.013777316,0.19160156,4.6096225,-0.028690105,0.0023831842,0.9862237637862563,192,393216,955.7821383869959,393216
330.06,1130.29208559,418,0.013427016,0.19599609,4.5796003,-0.031732857,0.002878197,0.981481958180666,193,395264,960.6730055769949,395264
330.58,1133.5755867799999,415,0.013819523,0.2010254,4.562521,-0.02859878,0.003902315,0.9751255307346582,194,397312,965.600103787001,397312
339.1,1170.9665384,410,0.01437736,0.19995117,4.535992,-0.029592697,0.0019927716,0.9874596185982227,195,399360,970.5952587930005,399360
338.37,1171.96876002,413,0.013456645,0.18378906,4.4928694,-0.028069783,0.0019801264,0.9893957879394293,196,401408,975.5496272409946,401408
