EpLenMean,EpRewMean,EpThisIter,EpisodesSoFar,TimeElapsed,TimestepsSoFar,entloss,entropy,ev_tdlam_before,meankl,optimgain,surrgain
50.0,-0.65875465,20,15892,1732.0029299259186,794600,-0.0,-3.7933695,0.9897318379953504,0.009834366,0.036909893,0.036909893
50.0,-0.62241673,20,15912,1734.2657997608185,795600,-0.0,-3.7934644,0.9715021904557943,0.009644876,0.036780067,0.036780067
50.0,-0.56276596,21,15933,1736.5289061069489,796650,-0.0,-3.7944984,0.9724567197263241,0.009195398,0.031798016,0.031798016
50.0,-0.61420965,20,15953,1738.7728927135468,797650,-0.0,-3.794935,0.9713752567768097,0.009910567,0.0364552,0.0364552
50.0,-0.6105967,21,15974,1740.9712636470795,798700,-0.0,-3.795196,0.9766026325523853,0.0097346045,0.034011073,0.034011073
50.0,-0.6219421,20,15994,1743.2260296344757,799700,-0.0,-3.7956805,0.9853016333654523,0.009670585,0.029788736,0.029788736
50.0,-0.65267587,21,16015,1745.4182288646698,800750,-0.0,-3.7940218,0.9879702292382717,0.01114705,0.03584257,0.03584257
50.0,-0.6793625,20,16035,1747.516386270523,801750,-0.0,-3.7979257,0.9756323155015707,0.009938635,0.035104442,0.035104442
50.0,-0.65272427,21,16056,1749.7690789699554,802800,-0.0,-3.7988133,0.985421922057867,0.010044456,0.039397266,0.039397266
50.0,-0.6358461,20,16076,1751.9884645938873,803800,-0.0,-3.797754,0.9785385727882385,0.009290503,0.04371817,0.04371817
50.0,-0.60585207,21,16097,1754.1806688308716,804850,-0.0,-3.7973094,0.978112893179059,0.010284651,0.03444496,0.03444496
50.0,-0.6367587,20,16117,1756.450308561325,805850,-0.0,-3.7984042,0.9885980039834976,0.011999486,0.042311132,0.042311132
50.0,-0.7051892,21,16138,1758.643177986145,806900,-0.0,-3.7994995,0.9867606563493609,0.010014415,0.044453982,0.044453982
50.0,-0.70810395,20,16158,1760.8343679904938,807900,-0.0,-3.7956967,0.9813891723752022,0.010177838,0.05214594,0.05214594
50.0,-0.7341482,21,16179,1763.0031147003174,808950,-0.0,-3.7998295,0.9886672655120492,0.010200894,0.030653413,0.030653413
50.0,-0.6525539,20,16199,1765.2324905395508,809950,-0.0,-3.8028738,0.9830061309039593,0.008623086,0.034057405,0.034057405
