epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
785,0.8757625,0.085301585,0.26276773,0.030328298,7860.0,-0.06555707,1.0,7860.0,0.6916666
786,0.87575513,0.08530269,0.26276603,0.030328652,7870.0,-0.08060565,1.0,7870.0,0.6166667
787,0.8757581,0.085306704,0.2627667,0.030329546,7880.0,-0.0612597,1.0,7880.0,0.7083333
788,0.8757469,0.08530817,0.26276356,0.030329486,7890.0,-0.07575733,1.0,7890.0,0.72499996
789,0.8757475,0.0853072,0.2627637,0.030329084,7900.0,-0.05375458,1.0,7900.0,0.77500004
790,0.87575936,0.08530879,0.2627668,0.030329278,7910.0,-0.046597335,1.0,7910.0,0.68333334
791,0.875755,0.08531383,0.2627656,0.03033045,7920.0,-0.05612083,1.0,7920.0,0.69166666
792,0.8757654,0.08531257,0.26276833,0.030329874,7930.0,-0.057980675,1.0,7930.0,0.7083333
793,0.87575895,0.08531346,0.26276657,0.030330047,7940.0,-0.052807312,1.0,7940.0,0.7
794,0.87576205,0.08531234,0.26276726,0.030329779,7950.0,-0.07567227,1.0,7950.0,0.69166666
795,0.8757606,0.08531252,0.2627671,0.030330097,7960.0,-0.0738207,1.0,7960.0,0.7
796,0.87576085,0.085308194,0.26276702,0.030329326,7970.0,-0.07039393,1.0,7970.0,0.7166667
797,0.8757594,0.085304536,0.26276684,0.030327937,7980.0,-0.056617457,1.0,7980.0,0.69166666
798,0.87576514,0.08530569,0.26276854,0.030328328,7990.0,-0.064593546,1.0,7990.0,0.675
799,0.87576485,0.08530601,0.26276857,0.0303288,8000.0,-0.05470805,1.0,8000.0,0.7416666
800,0.87576157,0.08530652,0.26276752,0.030328786,8010.0,-0.0702823,1.0,8010.0,0.6666667
801,0.87575173,0.08530394,0.26276487,0.030327305,8020.0,-0.056919068,1.0,8020.0,0.6333333
802,0.87574714,0.08530253,0.26276344,0.0303273,8030.0,-0.07214713,1.0,8030.0,0.7083333
803,0.87574285,0.08530449,0.26276252,0.030326867,8040.0,-0.062589146,1.0,8040.0,0.6916666
804,0.87573797,0.085305326,0.26276106,0.030326476,8050.0,-0.064703904,1.0,8050.0,0.69166666
805,0.87573487,0.085305326,0.26276016,0.030326953,8060.0,-0.05282207,1.0,8060.0,0.7583334
806,0.87572914,0.08530254,0.2627588,0.030325875,8070.0,-0.064046584,1.0,8070.0,0.7250001
807,0.8757264,0.08530459,0.26275826,0.030326238,8080.0,-0.05515561,1.0,8080.0,0.7166667
808,0.87572294,0.08530586,0.26275724,0.030326346,8090.0,-0.10020644,0.98333335,8090.0,0.7333333
809,0.8757178,0.0853054,0.26275587,0.030326948,8100.0,-0.067973554,1.0,8100.0,0.7166667
810,0.8757155,0.08530587,0.26275545,0.030326137,8110.0,-0.06796754,1.0,8110.0,0.76666665
811,0.87571454,0.08530843,0.26275516,0.030326432,8120.0,-0.061644226,1.0,8120.0,0.70000005
812,0.8757139,0.085306056,0.2627554,0.030326119,8130.0,-0.10999284,0.9666667,8130.0,0.675
813,0.8757145,0.085306026,0.26275548,0.03032667,8140.0,-0.082030326,0.9916666,8140.0,0.68333334
814,0.87571573,0.08530787,0.26275617,0.03032743,8150.0,-0.06433431,1.0,8150.0,0.7416666
815,0.8757136,0.08531167,0.26275536,0.030328026,8160.0,-0.07344817,0.9916666,8160.0,0.74166673
816,0.8757073,0.08531072,0.26275358,0.030327713,8170.0,-0.06410905,1.0,8170.0,0.65833336
817,0.87571144,0.08531356,0.2627545,0.030327523,8180.0,-0.06834968,1.0,8180.0,0.7749999
818,0.8757103,0.08530921,0.2627544,0.030325776,8190.0,-0.08471227,1.0,8190.0,0.7166667
819,0.87570953,0.08530613,0.2627542,0.030325333,8200.0,-0.055896748,1.0,8200.0,0.7083333
820,0.87570983,0.08530561,0.26275432,0.030325374,8210.0,-0.07455916,1.0,8210.0,0.7166667
821,0.8757117,0.085303485,0.26275474,0.030324778,8220.0,-0.049006537,1.0,8220.0,0.625
822,0.87571263,0.0853043,0.26275474,0.030324722,8230.0,-0.06141903,1.0,8230.0,0.7250001
823,0.87571555,0.0853078,0.2627555,0.03032582,8240.0,-0.08266348,1.0,8240.0,0.69166666
824,0.87571603,0.08530948,0.26275548,0.03032592,8250.0,-0.08263986,1.0,8250.0,0.7833333
825,0.8757135,0.08530819,0.262755,0.030325463,8260.0,-0.07560281,1.0,8260.0,0.7333334
826,0.87571496,0.08530579,0.2627551,0.030324394,8270.0,-0.060762297,1.0,8270.0,0.6333333
827,0.8757184,0.08530582,0.262756,0.030324996,8280.0,-0.062089007,1.0,8280.0,0.7250001
828,0.87572473,0.085303865,0.2627576,0.030324548,8290.0,-0.070243694,1.0,8290.0,0.73333335
829,0.8757245,0.08530285,0.26275772,0.03032454,8300.0,-0.079204254,1.0,8300.0,0.6416667
830,0.8757215,0.08530072,0.26275718,0.030323496,8310.0,-0.06635275,1.0,8310.0,0.73333335
831,0.8757226,0.08529701,0.2627573,0.030323436,8320.0,-0.08080724,1.0,8320.0,0.75
832,0.8757244,0.08529366,0.26275766,0.030322373,8330.0,-0.06561311,1.0,8330.0,0.675
833,0.8757196,0.08529166,0.26275623,0.030322442,8340.0,-0.07615077,1.0,8340.0,0.7166667
834,0.8757231,0.08529407,0.2627572,0.030323243,8350.0,-0.062328752,1.0,8350.0,0.7416666
835,0.8757255,0.08529058,0.26275796,0.030321846,8360.0,-0.06853276,1.0,8360.0,0.7166667
836,0.8757284,0.08529174,0.2627585,0.030321836,8370.0,-0.083025314,1.0,8370.0,0.65833336
837,0.87573093,0.08529236,0.26275906,0.030321678,8380.0,-0.070721895,1.0,8380.0,0.60833335
838,0.8757339,0.08529255,0.2627598,0.030321881,8390.0,-0.05723417,1.0,8390.0,0.60833335
839,0.87573117,0.08529174,0.262759,0.030321404,8400.0,-0.086054325,0.9750001,8400.0,0.6583333
840,0.87573814,0.08529172,0.26276067,0.030321723,8410.0,-0.06417519,1.0,8410.0,0.69166666
841,0.87575126,0.08528874,0.26276368,0.03032142,8420.0,-0.082438976,0.9916666,8420.0,0.75
842,0.87575525,0.08528965,0.2627646,0.030321503,8430.0,-0.057415526,1.0,8430.0,0.625
843,0.87575215,0.08528832,0.26276365,0.030320724,8440.0,-0.058505487,1.0,8440.0,0.69166666
844,0.8757475,0.08529005,0.26276246,0.030320624,8450.0,-0.07687745,1.0,8450.0,0.7583334
845,0.8757463,0.08528859,0.2627621,0.030320138,8460.0,-0.047147334,1.0,8460.0,0.73333335
846,0.8757469,0.08529005,0.262762,0.030321324,8470.0,-0.058296185,1.0,8470.0,0.675
847,0.8757573,0.08528745,0.26276463,0.030320888,8480.0,-0.049864706,1.0,8480.0,0.75
848,0.8757517,0.085288495,0.2627632,0.030320888,8490.0,-0.07310948,1.0,8490.0,0.69166666
849,0.8757486,0.08529005,0.26276237,0.030320922,8500.0,-0.06183805,1.0,8500.0,0.7083333
850,0.8757553,0.08529168,0.26276433,0.030321369,8510.0,-0.054773644,1.0,8510.0,0.7916667
851,0.8757543,0.085292526,0.26276407,0.030321976,8520.0,-0.057085708,1.0,8520.0,0.62500006
852,0.8757512,0.085292816,0.2627633,0.03032215,8530.0,-0.060026616,1.0,8530.0,0.7666667
853,0.8757553,0.08529121,0.26276436,0.030321335,8540.0,-0.06928053,1.0,8540.0,0.7083333
854,0.8757601,0.085291415,0.2627657,0.030321544,8550.0,-0.055274054,1.0,8550.0,0.59999996
855,0.8757737,0.08529401,0.2627692,0.030322323,8560.0,-0.06102233,1.0,8560.0,0.7
856,0.8757818,0.08529564,0.26277143,0.030322691,8570.0,-0.05727977,1.0,8570.0,0.75
857,0.87577647,0.08529668,0.26276988,0.03032281,8580.0,-0.058714967,1.0,8580.0,0.6583333
858,0.87577647,0.085297376,0.26277015,0.030322308,8590.0,-0.052001756,1.0,8590.0,0.6666667
859,0.8757756,0.085293196,0.26276988,0.030321026,8600.0,-0.066095285,1.0,8600.0,0.7083333
860,0.8757778,0.085294046,0.2627704,0.030320883,8610.0,-0.06039137,1.0,8610.0,0.7
861,0.8757799,0.08529178,0.26277065,0.03031995,8620.0,-0.070174016,1.0,8620.0,0.6166667
862,0.8757835,0.085291244,0.26277152,0.030320058,8630.0,-0.0581944,1.0,8630.0,0.72499996
863,0.875786,0.08529663,0.26277223,0.03032139,8640.0,-0.065828,1.0,8640.0,0.7083333
864,0.8757865,0.08529985,0.26277238,0.030322105,8650.0,-0.06443852,1.0,8650.0,0.7333333
865,0.8757823,0.08530707,0.26277128,0.030323526,8660.0,-0.07465732,1.0,8660.0,0.6333334
866,0.8757855,0.08531008,0.2627723,0.030323857,8670.0,-0.082761064,1.0,8670.0,0.65
867,0.8757817,0.085309885,0.26277155,0.03032352,8680.0,-0.072559424,1.0,8680.0,0.6916666
868,0.8757811,0.08530723,0.2627713,0.030322915,8690.0,-0.07232233,1.0,8690.0,0.73333335
869,0.8757742,0.08530942,0.26276964,0.03032414,8700.0,-0.061639715,1.0,8700.0,0.65000004
870,0.8757839,0.085311316,0.26277202,0.030323857,8710.0,-0.074928634,1.0,8710.0,0.72499996
871,0.87577343,0.085310064,0.26276943,0.030323708,8720.0,-0.07241679,1.0,8720.0,0.7833333
872,0.8757728,0.085309766,0.26276925,0.030323163,8730.0,-0.05137181,1.0,8730.0,0.6333333
873,0.87577075,0.085309595,0.262769,0.030323321,8740.0,-0.06959337,1.0,8740.0,0.7416666
874,0.87576747,0.08530724,0.26276818,0.030322457,8750.0,-0.0645937,1.0,8750.0,0.7166667
875,0.8757681,0.085306846,0.26276842,0.030322054,8760.0,-0.05656326,1.0,8760.0,0.72499996
876,0.8757679,0.08530534,0.26276845,0.030320635,8770.0,-0.07711658,1.0,8770.0,0.6833334
877,0.8757624,0.0853037,0.26276705,0.030320266,8780.0,-0.073824316,0.9916666,8780.0,0.69166666
878,0.8757646,0.0853027,0.26276782,0.030320132,8790.0,-0.063754,1.0,8790.0,0.65
879,0.8757703,0.08530646,0.26276928,0.030320594,8800.0,-0.06442121,1.0,8800.0,0.65
880,0.8757748,0.085309945,0.26277044,0.030320942,8810.0,-0.07517315,0.9916666,8810.0,0.65000004
881,0.8757799,0.085309386,0.26277182,0.030320922,8820.0,-0.09996077,0.9666667,8820.0,0.75
882,0.87577647,0.08530602,0.26277107,0.030320352,8830.0,-0.07012338,1.0,8830.0,0.75
883,0.87577623,0.085306086,0.26277107,0.030320073,8840.0,-0.065878086,1.0,8840.0,0.6333334
884,0.87577826,0.08530396,0.26277176,0.030319473,8850.0,-0.04927218,1.0,8850.0,0.73333335
885,0.8757779,0.08530238,0.26277143,0.030319953,8860.0,-0.0649729,1.0,8860.0,0.7666667
886,0.87577915,0.08530158,0.26277182,0.030319953,8870.0,-0.071521245,1.0,8870.0,0.6583333
887,0.87578535,0.085297935,0.26277336,0.030318981,8880.0,-0.06809816,1.0,8880.0,0.67499995
888,0.8757925,0.085294895,0.26277515,0.030318543,8890.0,-0.07365545,1.0,8890.0,0.64166665
889,0.87579393,0.08529925,0.2627758,0.030319938,8900.0,-0.069079615,1.0,8900.0,0.5916667
890,0.87579393,0.08530051,0.26277584,0.030320013,8910.0,-0.057990562,1.0,8910.0,0.625
891,0.87580246,0.08529979,0.2627778,0.030319458,8920.0,-0.088618,0.9916666,8920.0,0.7
892,0.8758033,0.08529892,0.26277775,0.030319413,8930.0,-0.07687306,1.0,8930.0,0.6666667
893,0.8758035,0.085301794,0.26277778,0.03031964,8940.0,-0.057103854,1.0,8940.0,0.70000005
894,0.8757985,0.08530313,0.26277637,0.03032057,8950.0,-0.05902497,1.0,8950.0,0.64166665
895,0.8758025,0.085304655,0.26277757,0.030320948,8960.0,-0.07209684,1.0,8960.0,0.7416666
896,0.8758057,0.085303344,0.26277846,0.030320683,8970.0,-0.08373406,1.0,8970.0,0.73333335
897,0.875803,0.08530465,0.26277786,0.03032131,8980.0,-0.080404006,1.0,8980.0,0.73333335
898,0.8758072,0.08530339,0.26277906,0.030320575,8990.0,-0.08248849,1.0,8990.0,0.6916666
899,0.87580806,0.085303105,0.26277947,0.030320471,9000.0,-0.06946912,1.0,9000.0,0.68333334
900,0.87580824,0.085303776,0.26277965,0.030320058,9010.0,-0.056795616,1.0,9010.0,0.65
901,0.8758025,0.08530923,0.2627784,0.030321414,9020.0,-0.06894203,1.0,9020.0,0.68333334
902,0.8758004,0.08531275,0.26277792,0.03032147,9030.0,-0.0623135,1.0,9030.0,0.7166667
903,0.8757977,0.08531477,0.2627775,0.030322144,9040.0,-0.07161851,1.0,9040.0,0.6916666
904,0.8758008,0.08531519,0.2627781,0.030321494,9050.0,-0.064021915,1.0,9050.0,0.69166666
905,0.87579745,0.0853164,0.26277727,0.030322006,9060.0,-0.056175187,1.0,9060.0,0.68333334
906,0.8758004,0.08531469,0.26277786,0.030321687,9070.0,-0.08173395,1.0,9070.0,0.7
907,0.87580174,0.08531651,0.26277834,0.030322382,9080.0,-0.062028747,1.0,9080.0,0.68333334
908,0.875807,0.085316546,0.26277965,0.030322725,9090.0,-0.056321666,1.0,9090.0,0.6583333
909,0.8758044,0.08531924,0.26277882,0.030324062,9100.0,-0.05472904,1.0,9100.0,0.75
910,0.87580365,0.08532373,0.26277882,0.030324826,9110.0,-0.09181243,0.98333335,9110.0,0.6333334
911,0.8758003,0.085323125,0.26277795,0.030324826,9120.0,-0.06423057,1.0,9120.0,0.7333333
912,0.8758046,0.08532549,0.26277924,0.030324886,9130.0,-0.052545115,1.0,9130.0,0.7166667
913,0.8758149,0.08532489,0.26278213,0.030324569,9140.0,-0.06927673,1.0,9140.0,0.65833336
914,0.8758101,0.08532149,0.26278058,0.030324126,9150.0,-0.051416505,1.0,9150.0,0.7083333
915,0.875809,0.08531966,0.26278046,0.030323783,9160.0,-0.07470477,1.0,9160.0,0.69166666
916,0.87580556,0.08532303,0.26277947,0.030324256,9170.0,-0.044455696,1.0,9170.0,0.6666667
917,0.8758133,0.085322715,0.26278165,0.030324062,9180.0,-0.05925469,1.0,9180.0,0.7083333
918,0.8758168,0.08532224,0.26278248,0.030323634,9190.0,-0.056014303,1.0,9190.0,0.65
919,0.8758126,0.08531875,0.26278117,0.030322373,9200.0,-0.07069338,1.0,9200.0,0.72499996
920,0.87580913,0.085316636,0.26278037,0.03032183,9210.0,-0.07388417,1.0,9210.0,0.71666664
921,0.87581533,0.085318685,0.26278204,0.030322457,9220.0,-0.07141773,1.0,9220.0,0.7250001
922,0.87581444,0.08531753,0.26278213,0.030322498,9230.0,-0.0763481,1.0,9230.0,0.6333333
923,0.87581104,0.085319996,0.26278076,0.030323112,9240.0,-0.062383022,1.0,9240.0,0.6916666
924,0.87580985,0.08532337,0.26278025,0.030323207,9250.0,-0.06364473,1.0,9250.0,0.6583333
925,0.87580484,0.08532698,0.26277882,0.030324882,9260.0,-0.0627791,1.0,9260.0,0.7166667
926,0.87579894,0.08532425,0.2627772,0.030323962,9270.0,-0.06246154,1.0,9270.0,0.7416666
927,0.8757948,0.08532459,0.26277608,0.030324409,9280.0,-0.07056942,1.0,9280.0,0.6666667
928,0.87579346,0.08532784,0.2627753,0.030325174,9290.0,-0.088623114,1.0,9290.0,0.69166666
929,0.87578344,0.08532869,0.26277274,0.030324897,9300.0,-0.07940402,1.0,9300.0,0.7333333
930,0.875779,0.08533435,0.26277155,0.03032639,9310.0,-0.06287491,1.0,9310.0,0.7
931,0.87577444,0.08533283,0.2627706,0.030326283,9320.0,-0.08362186,0.98333335,9320.0,0.6833334
932,0.87577057,0.08533537,0.26276964,0.03032679,9330.0,-0.06815132,0.98333335,9330.0,0.675
933,0.8757756,0.08533583,0.26277095,0.030326655,9340.0,-0.057741825,1.0,9340.0,0.7
934,0.87578064,0.08533584,0.2627721,0.03032592,9350.0,-0.05889979,1.0,9350.0,0.68333334
935,0.87578034,0.085336946,0.26277193,0.030325716,9360.0,-0.06559043,1.0,9360.0,0.75
936,0.87578416,0.08533437,0.26277283,0.030326,9370.0,-0.06254282,1.0,9370.0,0.75
937,0.8757832,0.085336976,0.26277268,0.030326376,9380.0,-0.07517118,1.0,9380.0,0.7083333
938,0.8757774,0.08533588,0.26277128,0.03032639,9390.0,-0.05900332,1.0,9390.0,0.7583334
939,0.8757834,0.08533362,0.26277274,0.030325139,9400.0,-0.048855837,1.0,9400.0,0.65833336
940,0.8757822,0.08533434,0.2627725,0.030325705,9410.0,-0.060150158,1.0,9410.0,0.68333334
941,0.87577754,0.08533585,0.262771,0.030325795,9420.0,-0.06132981,1.0,9420.0,0.6583333
942,0.87577516,0.0853369,0.2627703,0.0303256,9430.0,-0.056108832,1.0,9430.0,0.625
943,0.8757691,0.08533416,0.26276854,0.030324683,9440.0,-0.056209978,1.0,9440.0,0.7
944,0.8757608,0.085333794,0.26276642,0.030325105,9450.0,-0.05601151,1.0,9450.0,0.7166667
945,0.8757677,0.08533368,0.26276833,0.030324483,9460.0,-0.07535928,1.0,9460.0,0.76666665
946,0.87576675,0.08533584,0.2627678,0.0303253,9470.0,-0.06662365,1.0,9470.0,0.6916666
947,0.8757727,0.085333794,0.2627695,0.030324632,9480.0,-0.07650962,0.9916666,9480.0,0.7166667
948,0.8757668,0.085332215,0.26276773,0.030323992,9490.0,-0.054032207,1.0,9490.0,0.675
949,0.875768,0.085334174,0.26276806,0.030324733,9500.0,-0.069428824,1.0,9500.0,0.7166667
950,0.87576216,0.08533312,0.26276633,0.030324707,9510.0,-0.06745931,1.0,9510.0,0.7166667
951,0.87577397,0.08533349,0.2627694,0.030324733,9520.0,-0.056072246,1.0,9520.0,0.7249999
952,0.8757706,0.08533544,0.2627686,0.03032499,9530.0,-0.054406803,1.0,9530.0,0.7416666
953,0.87576944,0.085335605,0.26276833,0.030325407,9540.0,-0.061961073,1.0,9540.0,0.7
954,0.8757666,0.085332416,0.26276726,0.03032502,9550.0,-0.064749695,1.0,9550.0,0.7083333
955,0.87576383,0.08533185,0.26276654,0.03032521,9560.0,-0.052896287,1.0,9560.0,0.6666667
956,0.8757646,0.08533442,0.26276654,0.03032581,9570.0,-0.06430677,1.0,9570.0,0.65000004
957,0.8757625,0.085333526,0.262766,0.030325884,9580.0,-0.07654931,1.0,9580.0,0.70000005
958,0.8757629,0.085331164,0.26276606,0.030325657,9590.0,-0.051376034,1.0,9590.0,0.6666667
959,0.8757611,0.085331075,0.2627655,0.030324886,9600.0,-0.058673635,1.0,9600.0,0.7250001
960,0.87575656,0.08532926,0.26276416,0.030324766,9610.0,-0.070285864,1.0,9610.0,0.675
961,0.8757475,0.08532811,0.2627616,0.030324006,9620.0,-0.045511007,1.0,9620.0,0.68333334
962,0.8757501,0.085328095,0.26276234,0.030325016,9630.0,-0.050664198,1.0,9630.0,0.7166667
963,0.8757492,0.08532933,0.262762,0.03032527,9640.0,-0.051663782,1.0,9640.0,0.59999996
964,0.8757434,0.08533204,0.26276007,0.030325195,9650.0,-0.068909846,1.0,9650.0,0.69166666
965,0.87574816,0.08533388,0.2627612,0.030325523,9660.0,-0.03512471,1.0,9660.0,0.73333335
966,0.87575024,0.08533516,0.26276174,0.030325407,9670.0,-0.06560854,1.0,9670.0,0.72499996
967,0.8757426,0.08533487,0.26275975,0.030325761,9680.0,-0.058314085,1.0,9680.0,0.7666667
968,0.8757449,0.085334785,0.26276055,0.03032516,9690.0,-0.05862366,1.0,9690.0,0.7083333
969,0.87574387,0.08533307,0.2627606,0.030324375,9700.0,-0.04712748,1.0,9700.0,0.7583334
970,0.875748,0.08533489,0.26276165,0.030324796,9710.0,-0.06938243,1.0,9710.0,0.625
971,0.8757588,0.0853334,0.26276448,0.030324465,9720.0,-0.07504398,1.0,9720.0,0.75
972,0.8757649,0.08533155,0.2627658,0.030324215,9730.0,-0.06831636,1.0,9730.0,0.7166667
973,0.8757593,0.08533156,0.2627644,0.03032369,9740.0,-0.07128043,1.0,9740.0,0.6916666
974,0.87576056,0.085330166,0.2627649,0.03032357,9750.0,-0.06729813,1.0,9750.0,0.6583333
975,0.8757642,0.08533127,0.26276582,0.030324047,9760.0,-0.058172252,1.0,9760.0,0.7416666
976,0.8757618,0.085330546,0.2627651,0.03032359,9770.0,-0.048582748,1.0,9770.0,0.7166667
977,0.87575847,0.08532671,0.26276422,0.030323246,9780.0,-0.0729466,1.0,9780.0,0.6416667
978,0.8757572,0.08532854,0.26276374,0.030323645,9790.0,-0.08513996,1.0,9790.0,0.72499996
979,0.8757623,0.08532795,0.26276532,0.030323515,9800.0,-0.05708985,1.0,9800.0,0.6833334
980,0.87576413,0.08532681,0.26276568,0.03032357,9810.0,-0.045294136,1.0,9810.0,0.76666665
981,0.8757596,0.08532568,0.26276463,0.03032341,9820.0,-0.06855979,1.0,9820.0,0.6666667
982,0.8757618,0.08532647,0.2627653,0.030323232,9830.0,-0.05362768,1.0,9830.0,0.68333334
983,0.87576413,0.08532841,0.2627658,0.030323803,9840.0,-0.08079138,1.0,9840.0,0.5916667
984,0.8757692,0.08532581,0.26276731,0.030322736,9850.0,-0.07136991,1.0,9850.0,0.6083333
985,0.87576675,0.085324645,0.26276687,0.030322516,9860.0,-0.078146696,1.0,9860.0,0.7166667
986,0.8757658,0.085329026,0.26276657,0.030323839,9870.0,-0.05369343,1.0,9870.0,0.7083333
987,0.87576884,0.08532968,0.2627673,0.030323947,9880.0,-0.07083097,1.0,9880.0,0.68333334
988,0.8757673,0.08532947,0.262767,0.030323511,9890.0,-0.061616424,1.0,9890.0,0.7166667
989,0.8757655,0.08532966,0.26276642,0.030323774,9900.0,-0.0795568,1.0,9900.0,0.7
990,0.8757674,0.08533246,0.26276717,0.030324599,9910.0,-0.05947435,1.0,9910.0,0.7
991,0.8757641,0.08533082,0.26276606,0.030324003,9920.0,-0.07226507,1.0,9920.0,0.5916667
992,0.87576026,0.08533099,0.26276532,0.030324494,9930.0,-0.0603919,1.0,9930.0,0.63333327
993,0.8757655,0.08533317,0.2627665,0.030324632,9940.0,-0.055732936,1.0,9940.0,0.7166667
994,0.8757605,0.085336775,0.26276478,0.030325463,9950.0,-0.04708573,1.0,9950.0,0.79999995
995,0.87576455,0.08533641,0.26276588,0.0303256,9960.0,-0.06742332,1.0,9960.0,0.6916666
996,0.87577003,0.08534005,0.26276708,0.030326491,9970.0,-0.06938108,1.0,9970.0,0.7583334
997,0.8757672,0.085340865,0.2627661,0.030326044,9980.0,-0.056758467,1.0,9980.0,0.675
998,0.87576073,0.0853405,0.26276445,0.03032587,9990.0,-0.06847609,1.0,9990.0,0.65833336
999,0.87576085,0.08534008,0.26276463,0.03032572,10000.0,-0.07284691,1.0,10000.0,0.6666667
1000,0.8757567,0.08533899,0.26276353,0.030325344,10010.0,-0.07297337,0.9916666,10010.0,0.7083333
1001,0.875752,0.085338354,0.26276246,0.030324355,10020.0,-0.057899166,1.0,10020.0,0.6666667
1002,0.8757462,0.0853393,0.26276112,0.030324394,10030.0,-0.054752737,1.0,10030.0,0.69166666
1003,0.8757499,0.085337125,0.26276177,0.030323306,10040.0,-0.077991046,1.0,10040.0,0.69166666
1004,0.8757569,0.08533901,0.26276347,0.030323958,10050.0,-0.06521565,1.0,10050.0,0.7083333
1005,0.87574935,0.08533705,0.26276144,0.030323112,10060.0,-0.055104703,1.0,10060.0,0.75833327
1006,0.8757414,0.085334055,0.26275945,0.030322144,10070.0,-0.058697272,1.0,10070.0,0.64166665
1007,0.8757426,0.08533313,0.26275972,0.030322125,10080.0,-0.06673698,1.0,10080.0,0.77500004
1008,0.87574816,0.08532894,0.2627611,0.03032058,10090.0,-0.06429369,1.0,10090.0,0.69166666
1009,0.875751,0.085329466,0.26276192,0.03032037,10100.0,-0.058202464,1.0,10100.0,0.65
1010,0.8757577,0.085327365,0.26276356,0.030319998,10110.0,-0.06895246,1.0,10110.0,0.5916667
1011,0.87576,0.08532783,0.26276404,0.030320087,10120.0,-0.06319244,1.0,10120.0,0.6833334
1012,0.8757581,0.08532681,0.2627637,0.030319989,10130.0,-0.048497174,1.0,10130.0,0.65
1013,0.8757639,0.08532668,0.262765,0.030319542,10140.0,-0.054227065,1.0,10140.0,0.8
1014,0.8757658,0.08532724,0.2627657,0.030320093,10150.0,-0.06986329,1.0,10150.0,0.72499996
1015,0.8757674,0.08532667,0.26276618,0.030319935,10160.0,-0.05807467,1.0,10160.0,0.5833333
1016,0.8757716,0.08532969,0.2627675,0.030320773,10170.0,-0.08033974,1.0,10170.0,0.7583334
1017,0.8757747,0.08532854,0.2627679,0.03031979,10180.0,-0.076675355,1.0,10180.0,0.6333333
1018,0.8757842,0.08532857,0.26277047,0.030320069,10190.0,-0.05296232,1.0,10190.0,0.77500004
1019,0.8757879,0.08532831,0.26277146,0.030319652,10200.0,-0.07053268,1.0,10200.0,0.6833334
1020,0.87578416,0.08532656,0.26277062,0.03031907,10210.0,-0.07911033,1.0,10210.0,0.6666667
1021,0.8757806,0.08533087,0.2627697,0.030320039,10220.0,-0.07479366,1.0,10220.0,0.72499996
1022,0.8757779,0.08533347,0.26276886,0.030320266,10230.0,-0.0732368,1.0,10230.0,0.65000004
1023,0.8757839,0.08533179,0.26277047,0.030319938,10240.0,-0.07665702,1.0,10240.0,0.7083333
1024,0.87577695,0.08532975,0.2627687,0.030319318,10250.0,-0.047560737,1.0,10250.0,0.73333335
1025,0.8757821,0.085329734,0.26277,0.030319447,10260.0,-0.0670021,1.0,10260.0,0.7
1026,0.8757787,0.08532694,0.26276925,0.030319,10270.0,-0.086091734,1.0,10270.0,0.6666667
1027,0.8757794,0.08532855,0.26276973,0.03031891,10280.0,-0.06354802,1.0,10280.0,0.69166666
1028,0.87577677,0.08533028,0.26276907,0.030319339,10290.0,-0.05829029,1.0,10290.0,0.6583333
1029,0.8757747,0.08533005,0.26276833,0.03031888,10300.0,-0.06533634,1.0,10300.0,0.6666667
1030,0.8757725,0.08532814,0.2627677,0.030318161,10310.0,-0.056693297,1.0,10310.0,0.6916666
1031,0.8757665,0.085328646,0.26276618,0.0303183,10320.0,-0.0705426,1.0,10320.0,0.72499996
1032,0.8757706,0.08532848,0.26276723,0.030318687,10330.0,-0.06874582,1.0,10330.0,0.7166667
1033,0.87577486,0.08532947,0.26276833,0.030318707,10340.0,-0.06194247,1.0,10340.0,0.6666667
1034,0.8757741,0.08533242,0.262768,0.030319417,10350.0,-0.08242676,0.9916666,10350.0,0.7333333
1035,0.87577516,0.085335664,0.2627683,0.030320182,10360.0,-0.068439744,1.0,10360.0,0.6583333
1036,0.87577754,0.08533747,0.26276904,0.030320311,10370.0,-0.054836225,1.0,10370.0,0.7083333
1037,0.87577444,0.085337915,0.2627681,0.030319994,10380.0,-0.07023781,1.0,10380.0,0.7250001
1038,0.8757741,0.08533898,0.2627679,0.030320078,10390.0,-0.06393886,1.0,10390.0,0.6333334
1039,0.87577385,0.08533602,0.26276773,0.030319279,10400.0,-0.06136383,1.0,10400.0,0.6333333
1040,0.87577075,0.08533591,0.262767,0.030319298,10410.0,-0.06913146,1.0,10410.0,0.68333334
1041,0.87577146,0.08533743,0.26276726,0.030319965,10420.0,-0.08705756,1.0,10420.0,0.7166667
1042,0.8757687,0.085336946,0.26276645,0.030319855,10430.0,-0.06393257,1.0,10430.0,0.73333335
1043,0.87577343,0.08533851,0.26276752,0.03032037,10440.0,-0.06428785,1.0,10440.0,0.64166665
1044,0.87577105,0.08534056,0.26276684,0.030321056,10450.0,-0.058221713,1.0,10450.0,0.7416666
1045,0.87576336,0.08533493,0.26276496,0.030319506,10460.0,-0.07992699,1.0,10460.0,0.6666667
1046,0.875762,0.08533571,0.26276487,0.03031919,10470.0,-0.07540611,1.0,10470.0,0.60833335
1047,0.8757666,0.08533772,0.26276636,0.03031966,10480.0,-0.0553848,1.0,10480.0,0.70000005
