# {"t_start": 1619424689.3036695, "env_id": "InvertedPendulum-v2"} 
r,l,t
30.0,30,24.812398
14.0,14,24.844312
16.0,16,24.881233
30.0,30,24.948904
21.0,21,24.996123
27.0,27,25.057447
19.0,19,25.099901
16.0,16,25.134874
21.0,21,25.182105
30.0,30,25.250616
19.0,19,25.29422
45.0,45,25.395806
44.0,44,25.495821
13.0,13,25.525937
21.0,21,25.571401
18.0,18,25.608827
4.0,4,25.617902
8.0,8,25.635683
12.0,12,25.661872
18.0,18,25.703942
19.0,19,25.7481
23.0,23,25.799459
31.0,31,25.868992
17.0,17,25.905133
31.0,31,25.980253
18.0,18,26.017626
13.0,13,26.045784
15.0,15,26.077578
22.0,22,26.124181
15.0,15,26.156262
5.0,5,26.166975
24.0,24,26.218731
17.0,17,26.255943
7.0,7,26.271378
3.0,3,26.277459
28.0,28,26.339253
19.0,19,26.382771
33.0,33,26.458089
33.0,33,26.530754
37.0,37,26.615045
18.0,18,26.647853
29.0,29,26.704614
24.0,24,26.762977
8.0,8,26.782157
15.0,15,26.816949
36.0,36,26.897724
11.0,11,26.92134
22.0,22,26.967527
13.0,13,26.995786
20.0,20,27.042171
4.0,4,27.050304
22.0,22,27.099819
7.0,7,27.118141
16.0,16,27.156481
18.0,18,27.196143
5.0,5,27.207203
6.0,6,27.219743
22.0,22,27.25866
25.0,25,27.313
25.0,25,27.371044
17.0,17,27.408038
23.0,23,27.457545
14.0,14,27.488848
7.0,7,27.504539
16.0,16,27.541842
15.0,15,27.575127
21.0,21,27.621755
22.0,22,27.667206
19.0,19,27.709559
19.0,19,27.748207
20.0,20,27.789731
29.0,29,27.859467
35.0,35,27.935446
19.0,19,27.97939
33.0,33,28.0563
27.0,27,28.11695
20.0,20,28.16068
26.0,26,28.220232
5.0,5,28.231259
29.0,29,28.293833
9.0,9,28.311898
22.0,22,28.353232
7.0,7,28.368118
27.0,27,28.427978
18.0,18,28.468409
32.0,32,28.543775
33.0,33,28.621943
10.0,10,28.64556
16.0,16,28.681036
31.0,31,28.748299
25.0,25,28.803554
20.0,20,28.845182
38.0,38,28.941245
25.0,25,28.995289
36.0,36,29.073529
21.0,21,29.1191
35.0,35,29.190225
24.0,24,29.239734
25.0,25,29.293195
23.0,23,29.344928
56.0,56,29.463442
40.0,40,29.5535
27.0,27,29.614477
62.0,62,29.751289
54.0,54,29.866185
22.0,22,29.915327
23.0,23,29.969146
30.0,30,30.033344
35.0,35,30.108034
36.0,36,30.191326
39.0,39,30.275527
38.0,38,30.35806
