eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
838.33,838.33,454,0.004979949,0.06123047,1.7331007,-0.0018917976,0.045154184,-0.040749311447143555,108,221184,495.83704721899994,221184
841.2,841.2,450,0.00590632,0.077539064,1.747208,-0.0023545916,0.044926353,-0.005295872688293457,109,223232,500.3819273509944,223232
841.2,841.2,463,0.0047020037,0.055615235,1.7629366,-0.002744068,0.04442549,0.00917750597000122,110,225280,504.7978297429945,225280
828.29,828.29,477,0.006313041,0.08041992,1.7773254,-0.0047310153,0.08578491,0.006259143352508545,111,227328,509.08777915300016,227328
830.69,830.69,459,0.004253429,0.052246094,1.7819958,-0.0052097435,0.06251664,0.02528965473175049,112,229376,513.549639482997,229376
827.22,827.22,458,0.0031957184,0.030810546,1.7833436,-0.0014173627,0.043424953,-0.042140841484069824,113,231424,518.0180448529936,231424
831.9,831.9,446,0.006008693,0.07836914,1.7786789,-0.0033577413,0.06364379,-0.0010576248168945312,114,233472,522.6056893179993,233472
826.87,826.87,444,0.0046040504,0.05522461,1.780216,-0.0037926617,0.062064786,0.02652055025100708,115,235520,527.2085418899951,235520
826.87,826.87,454,0.008382855,0.10834961,1.7818286,-0.004985623,0.042006183,-0.03687918186187744,116,237568,531.717815885997,237568
822.72,822.72,443,0.004185632,0.044433594,1.7807537,-0.0022472301,0.055714644,0.13324743509292603,117,239616,536.3314627589934,239616
822.57,822.57,447,0.0071527613,0.09257813,1.7853673,-0.005083208,0.04221763,-0.017743349075317383,118,241664,540.9081637519994,241664
818.74,818.74,451,0.0058274856,0.078125,1.7958065,-0.0039271466,0.04311451,0.003287971019744873,119,243712,545.448137470994,243712
834.1,834.1,455,0.0065937536,0.08842774,1.8048038,-0.0037095747,0.043533374,-0.0015382766723632812,120,245760,549.9481474749991,245760
816.86,816.86,446,0.0059279706,0.07524414,1.8073372,-0.0029911904,0.072803065,0.018968939781188965,121,247808,554.5401665959944,247808
824.76,824.76,450,0.002112242,0.017724609,1.805603,0.0003323518,0.044716127,0.02574712038040161,122,249856,559.089314675999,249856
826.88,826.88,454,0.0022607292,0.02055664,1.8121498,-0.0011997772,0.04368461,-0.013334035873413086,123,251904,563.5948398759938,251904
830.31,830.31,442,0.005709393,0.07299805,1.8172238,-0.002922215,0.04472949,-0.03852522373199463,124,253952,568.224781510995,253952
