# {"t_start": 1619516747.8928072, "env_id": "FetchReach-v1"} 
r,l,t
-49.0,50,106.932011
-50.0,50,107.032948
-50.0,50,107.13278
-47.0,50,107.228077
-50.0,50,107.334575
-50.0,50,107.422981
-50.0,50,107.514306
-50.0,50,107.61164
-50.0,50,107.703933
-50.0,50,107.793877
-47.0,50,107.891207
-49.0,50,107.989875
-50.0,50,108.089033
-50.0,50,108.168547
-50.0,50,108.247969
-50.0,50,108.32353
-50.0,50,108.401244
-50.0,50,108.608415
-50.0,50,108.698614
-48.0,50,108.790732
-49.0,50,108.88904
-50.0,50,108.974542
-50.0,50,109.070431
-49.0,50,109.163959
-50.0,50,109.252943
-50.0,50,109.338416
-50.0,50,109.429396
-50.0,50,109.523256
-50.0,50,109.618123
-50.0,50,109.70864
-50.0,50,109.797503
-50.0,50,109.889261
-50.0,50,109.978616
-50.0,50,110.078066
-50.0,50,110.170874
-50.0,50,110.262133
-50.0,50,110.358435
-50.0,50,110.556157
-50.0,50,110.650171
-50.0,50,110.74811
-50.0,50,110.836492
-50.0,50,110.923419
-50.0,50,111.013417
-50.0,50,111.100538
-50.0,50,111.200083
-50.0,50,111.297163
-50.0,50,111.390406
-50.0,50,111.482733
-50.0,50,111.58452
-50.0,50,111.679253
-50.0,50,111.781674
-48.0,50,111.877836
-50.0,50,111.973589
-50.0,50,112.074491
-50.0,50,112.163484
-50.0,50,112.255268
-50.0,50,112.342583
-50.0,50,112.440735
-48.0,50,112.641359
-50.0,50,112.736485
-50.0,50,112.832814
-50.0,50,112.923686
-50.0,50,113.012347
-50.0,50,113.102715
-46.0,50,113.19391
-50.0,50,113.293619
-50.0,50,113.382662
-50.0,50,113.470708
-50.0,50,113.564435
-50.0,50,113.661098
-50.0,50,113.751212
-50.0,50,113.8518
-50.0,50,113.950869
-50.0,50,114.043426
-50.0,50,114.140995
-50.0,50,114.237353
-47.0,50,114.330129
-50.0,50,114.43379
-50.0,50,114.637453
-50.0,50,114.726461
-50.0,50,114.816827
-50.0,50,114.909739
-50.0,50,115.00873
-50.0,50,115.109885
