# {"t_start": 1619469247.6185617, "env_id": "InvertedDoublePendulum-v2"} 
r,l,t
63.272195,7,11.512309
82.560306,9,11.533455
82.351435,9,11.554565
63.538745,7,11.57128
63.854293,7,11.587957
72.876894,8,11.606915
73.421521,8,11.625887
63.773707,7,11.642557
119.766785,13,11.67259
91.571835,10,11.69594
54.690289,6,11.710368
100.729988,11,11.735644
45.041301,5,11.747985
54.127646,6,11.762566
64.165522,7,11.780056
45.235481,5,11.7934
54.204368,6,11.806456
44.752423,5,11.817536
72.77823,8,11.834814
73.271783,8,11.852828
63.695171,7,11.869513
54.161309,6,11.883965
54.615455,6,11.898404
63.81808,7,11.915663
63.419965,7,11.932403
100.989991,11,11.957925
44.962835,5,11.970117
45.386012,5,11.982339
45.572429,5,11.994557
53.972815,6,12.009018
63.899873,7,12.025647
72.46179,8,12.044543
73.009979,8,12.063428
54.385482,6,12.077869
72.763423,8,12.096892
35.693712,4,12.106928
63.680525,7,12.123588
101.481676,11,12.149078
63.568261,7,12.165769
81.81909,9,12.186945
54.597006,6,12.201392
54.546353,6,12.215825
54.446576,6,12.230292
73.688316,8,12.249157
91.332342,10,12.272512
54.73576,6,12.286987
119.316809,13,12.317037
73.23319,8,12.33595
72.76285,8,12.354847
73.476521,8,12.373753
91.541844,10,12.394966
82.775568,9,12.413308
73.147925,8,12.429716
35.861306,4,12.438504
82.616678,9,12.458282
45.302931,5,12.468831
44.691373,5,12.47938
73.284043,8,12.495599
63.77352,7,12.510745
63.449398,7,12.525547
72.770368,8,12.542294
63.618108,7,12.558923
82.685243,9,12.577307
45.040844,5,12.588125
63.898872,7,12.602504
100.947832,11,12.62506
82.740871,9,12.644303
82.078999,9,12.663656
45.050769,5,12.674885
91.986835,10,12.697144
63.832292,7,12.712208
82.84892,9,12.731303
64.082549,7,12.746378
63.865773,7,12.761667
73.383815,8,12.780458
110.554658,12,12.808029
45.00118,5,12.820171
73.23962,8,12.838939
72.844667,8,12.857711
54.161503,6,12.872058
73.152314,8,12.890874
82.389548,9,12.911857
82.027756,9,12.93278
45.104181,5,12.944906
63.975899,7,12.961411
73.489304,8,12.980119
36.182897,4,12.990072
35.528153,4,12.999998
45.084529,5,13.012158
63.421451,7,13.028658
54.073387,6,13.042943
54.694849,6,13.057267
110.049997,12,13.084782
82.820489,9,13.105682
110.193475,12,13.133712
54.37273,6,13.148041
82.244842,9,13.168962
83.006625,9,13.338771
54.918518,6,13.354714
72.835514,8,13.373384
54.411896,6,13.385492
63.837374,7,13.39921
64.221082,7,13.413894
72.999753,8,13.430691
91.789245,10,13.451597
73.032823,8,13.46943
101.242018,11,13.491456
44.945372,5,13.502563
73.25137,8,13.519743
44.794339,5,13.530972
73.127292,8,13.548019
63.559189,7,13.562541
72.684348,8,13.579114
54.446942,6,13.59175
64.067808,7,13.606612
63.938668,7,13.621671
118.822263,13,13.649581
91.168764,10,13.671696
73.147992,8,13.688914
26.877134,3,13.69597
110.168451,12,13.721928
63.694443,7,13.737669
45.002976,5,13.749286
63.794888,7,13.764961
45.053262,5,13.776582
110.097307,12,13.802864
63.542712,7,13.818179
64.102924,7,13.833212
100.80131,11,13.856285
73.645802,8,13.873941
63.351154,7,13.88904
138.066038,15,13.921668
82.235342,9,13.9417
63.903057,7,13.957013
54.667544,6,13.970138
54.617561,6,13.983239
73.006213,8,14.000263
101.351952,11,14.023793
73.151278,8,14.041074
54.771029,6,14.054177
54.14613,6,14.067243
54.596944,6,14.080247
82.890997,9,14.099256
82.751902,9,14.11841
82.535391,9,14.137544
54.001174,6,14.15055
63.925395,7,14.165607
45.400386,5,14.176588
45.300266,5,14.187624
35.568552,4,14.196621
73.304121,8,14.215341
147.95907,16,14.251891
54.324899,6,14.266294
63.399309,7,14.282956
91.743709,10,14.306237
72.627543,8,14.325855
63.74406,7,14.342492
63.674457,7,14.359115
63.440183,7,14.37572
72.765981,8,14.394524
92.016677,10,14.417787
80.64887,9,14.439054
63.940835,7,14.454634
128.672371,14,14.483537
73.370952,8,14.500569
82.947796,9,14.51962
63.349914,7,14.534644
127.690532,14,14.563703
63.398044,7,14.578724
147.69802,16,14.61195
54.545822,6,14.626223
45.418588,5,14.63843
82.33842,9,14.659579
63.77984,7,14.674852
63.178858,7,14.691343
128.816028,14,14.723475
35.52986,4,14.733452
73.109913,8,14.752274
110.354578,12,14.779947
72.613854,8,14.798804
63.76939,7,14.815438
129.175147,14,14.847574
72.762773,8,14.866414
91.759883,10,14.889659
73.299695,8,14.908422
54.013495,6,14.923492
35.898186,4,14.933453
54.312738,6,14.947857
82.526885,9,14.9689
63.526359,7,14.985566
72.727317,8,15.004398
63.803909,7,15.021008
73.249686,8,15.039848
110.390959,12,15.067487
73.430705,8,15.086273
119.677968,13,15.116063
54.147003,6,15.13046
82.343018,9,15.151462
54.334774,6,15.165849
54.390374,6,15.180202
54.447584,6,15.194587
54.18318,6,15.208961
35.933307,4,15.219177
73.641787,8,15.237735
45.102369,5,15.248769
35.937337,4,15.257425
82.27431,9,15.27596
54.564597,6,15.288666
92.201026,10,15.308995
54.416248,6,15.32163
63.776163,7,15.336716
82.538052,9,15.355891
101.370165,11,15.379163
63.452709,7,15.394156
82.035127,9,15.413344
73.320507,8,15.430341
109.895188,12,15.456263
63.861932,7,15.471556
35.467143,4,15.480662
63.599823,7,15.497291
54.409356,6,15.510306
110.389922,12,15.535992
63.986807,7,15.550833
82.701571,9,15.569662
72.769085,8,15.586615
147.394824,16,15.763532
62.923751,7,15.781355
165.636818,18,15.812315
82.190996,9,15.828439
73.089642,8,15.843362
101.389535,11,15.864726
101.137777,11,15.885787
54.141224,6,15.899849
119.700576,13,15.927251
72.965315,8,15.944147
82.12888,9,15.962997
101.08645,11,15.985828
54.54969,6,15.998855
54.38926,6,16.011957
36.187167,4,16.020926
82.278415,9,16.039688
54.284511,6,16.052552
91.745783,10,16.073232
63.831184,7,16.088169
146.978839,16,16.121346
82.536459,9,16.140496
54.342592,6,16.153338
128.607245,14,16.182012
63.853988,7,16.196887
110.287671,12,16.221753
110.711198,12,16.246492
63.896234,7,16.261313
100.215405,11,16.284027
73.178869,8,16.300772
73.22639,8,16.31758
82.642868,9,16.3363
100.982085,11,16.359026
63.41364,7,16.373806
110.278812,12,16.398559
129.085456,14,16.42775
64.199949,7,16.442612
73.189626,8,16.459342
54.779726,6,16.472236
82.882043,9,16.491825
119.598066,13,16.517794
128.482325,14,16.545991
73.684842,8,16.565082
128.736497,14,16.593287
73.104404,8,16.609869
82.115888,9,16.628516
110.606516,12,16.653047
63.974473,7,16.667739
91.990646,10,16.688361
54.206642,6,16.701067
109.876121,12,16.726115
119.822927,13,16.752467
63.78065,7,16.767217
63.275638,7,16.781899
54.406545,6,16.794686
82.638689,9,16.815003
72.854437,8,16.831962
82.636088,9,16.850725
72.913307,8,16.867488
101.20942,11,16.889874
