EpLenMean,EpRewMean,EpThisIter,EpisodesSoFar,TimeElapsed,TimestepsSoFar,entloss,entropy,ev_tdlam_before,meankl,optimgain,surrgain
590.925,16.21825,2,2843,475.2137851715088,215355,-0.0,-0.71099335,0.2548334002494812,0.013763751,0.018053528,0.018053528
590.925,16.23269,1,2844,477.45476174354553,216355,-0.0,-0.71352345,-0.22681403160095215,0.004911034,0.03672394,0.03672394
590.925,16.246908,1,2845,479.727575302124,217355,-0.0,-0.7208262,-0.030019283294677734,0.011418762,0.016961582,0.016961582
601.625,16.552423,1,2846,481.9644103050232,218355,-0.0,-0.71682984,-0.2246772050857544,0.012870187,0.035415217,0.035415217
610.4,16.80607,1,2847,484.2093403339386,219355,-0.0,-0.72892374,0.07236206531524658,0.0045976588,0.018983886,0.018983886
610.4,16.82052,1,2848,486.4236013889313,220355,-0.0,-0.7311563,-0.2359093427658081,0.012967186,0.02525651,0.02525651
633.125,17.455389,1,2849,488.6163091659546,221355,-0.0,-0.734137,-0.014628887176513672,0.013972368,0.024733217,0.024733217
640.75,17.679562,2,2851,490.89366841316223,222407,-0.0,-0.7410335,0.20888793468475342,0.004722613,0.02256557,0.02256557
656.375,18.121511,1,2852,493.14944529533386,223407,-0.0,-0.7372599,-0.05010426044464111,0.0039455965,0.011334952,0.011334952
658.0,18.187214,3,2855,495.4363307952881,224781,-0.0,-0.7353844,0.29125869274139404,0.008012447,0.019867562,0.019867562
650.425,17.994297,2,2857,497.69081020355225,225718,-0.0,-0.742889,0.470703661441803,0.013797523,0.041126456,0.041126456
625.675,17.337917,3,2860,499.90375447273254,227177,-0.0,-0.75106615,0.5505901575088501,0.00777785,0.017386992,0.017386992
612.225,16.983286,2,2862,502.15113258361816,228176,-0.0,-0.7589826,0.45454293489456177,0.0044053122,0.019638412,0.019638412
613.425,17.032309,2,2864,504.3742175102234,229263,-0.0,-0.7702156,0.09773886203765869,0.0130315395,0.040735025,0.040735025
613.1,17.03836,2,2866,506.5261676311493,230277,-0.0,-0.77890736,0.3423982858657837,0.0040295566,0.010447402,0.010447402
613.1,17.052958,1,2867,508.73188734054565,231277,-0.0,-0.79001385,-0.1782611608505249,0.01376522,0.02719964,0.02719964
602.475,16.768871,1,2868,510.9299786090851,231852,-0.0,-0.7962056,0.3079621195793152,0.0077135595,0.0318538,0.0318538
623.475,17.362606,1,2869,513.2064905166626,232852,-0.0,-0.8056516,-0.042424917221069336,0.010914268,0.023748923,0.023748923
619.325,17.263159,2,2871,515.4451336860657,233865,-0.0,-0.80274194,0.5032345354557037,0.005818694,0.03050951,0.03050951
634.025,17.68425,1,2872,517.6692805290222,234865,-0.0,-0.80921894,-0.16575992107391357,0.0039524282,0.016480038,0.016480038
635.125,17.726114,1,2873,519.9350974559784,235614,-0.0,-0.81072336,0.507132887840271,0.005007938,0.022721104,0.022721104
635.125,17.741465,1,2874,522.2381217479706,236614,-0.0,-0.78971773,0.0022164583206176758,0.01076405,0.022336535,0.022336535
648.825,18.150888,2,2876,524.4935142993927,238592,-0.0,-0.79863685,0.18889546394348145,0.012214984,0.028789613,0.028789613
657.125,18.396317,1,2877,526.7177085876465,239592,-0.0,-0.7982488,-0.20306086540222168,0.004197712,0.028793266,0.028793266
679.725,19.038263,1,2878,528.9754958152771,240592,-0.0,-0.8039885,-0.026828408241271973,0.0038902697,0.014507227,0.014507227
690.25,19.347183,2,2880,531.2053601741791,241638,-0.0,-0.81031173,0.5431386530399323,0.0044856644,0.028115083,0.028115083
710.575,19.927126,1,2881,533.4467978477478,242638,-0.0,-0.79786974,-0.10054969787597656,0.0100516565,0.016985288,0.016985288
700.95,19.67274,2,2883,535.6310844421387,243393,-0.0,-0.7947869,0.6747210025787354,0.010456554,0.028693207,0.028693207
