EpLenMean,EpRewMean,EpThisIter,EpisodesSoFar,TimeElapsed,TimestepsSoFar,entloss,entropy,ev_tdlam_before,meankl,optimgain,surrgain
870.025,38.51889,1,1017,1020.5857214927673,488389,0.0,0.5792088,0.04048269987106323,0.010833944,0.02696161,0.02696161
870.025,38.52457,1,1018,1022.7215752601624,489389,0.0,0.5700198,-0.08156180381774902,0.010151071,0.027862996,0.027862996
892.525,39.523903,1,1019,1024.7951700687408,490389,0.0,0.5723662,-0.05591285228729248,0.01271542,0.017789092,0.017789092
892.525,39.530365,1,1020,1026.9406955242157,491389,0.0,0.56337744,-0.04838144779205322,0.007917225,0.017937515,0.017937515
892.525,39.536797,1,1021,1029.0640099048615,492389,0.0,0.5480153,-0.022822022438049316,0.009006369,0.024606714,0.024606714
892.525,39.543194,1,1022,1031.156175851822,493389,0.0,0.54896736,0.06300681829452515,0.007243571,0.04066511,0.04066511
900.0,39.877747,1,1023,1033.3160831928253,494071,0.0,0.5665974,-0.06456589698791504,0.0071183653,0.02871687,0.02871687
887.85,39.35099,2,1025,1035.4614698886871,495585,0.0,0.5655547,-0.012650012969970703,0.011666653,0.028370108,0.028370108
887.85,39.357178,1,1026,1037.5780272483826,496585,0.0,0.5579389,0.12105578184127808,0.005094523,0.02479872,0.02479872
871.4,38.632225,1,1027,1039.7088599205017,496927,0.0,0.54513735,-0.08476567268371582,0.0039847656,0.015442207,0.015442207
871.4,38.63781,1,1028,1041.8435542583466,497927,0.0,0.544796,0.04680454730987549,0.00898819,0.019138478,0.019138478
871.4,38.643375,1,1029,1043.9909167289734,498927,0.0,0.51773024,-0.08887529373168945,0.010829568,0.02688907,0.02688907
871.4,38.648914,1,1030,1046.1352956295013,499927,0.0,0.5194493,-0.019983887672424316,0.008995817,0.020105034,0.020105034
871.4,38.654427,1,1031,1048.2637813091278,500927,0.0,0.51678973,0.0022684335708618164,0.008960162,0.020882593,0.020882593
871.4,38.659912,1,1032,1050.359300851822,501927,0.0,0.4801748,-0.023173093795776367,0.010904658,0.024877012,0.024877012
871.4,38.66538,1,1033,1052.4425930976868,502927,0.0,0.47554252,0.012353181838989258,0.009838821,0.02051112,0.02051112
871.4,38.670815,1,1034,1054.5418717861176,503927,0.0,0.45280698,0.028284728527069092,0.007949785,0.02976332,0.02976332
871.4,38.67623,1,1035,1056.6458497047424,504927,0.0,0.46252924,-0.05354797840118408,0.007993448,0.017811373,0.017811373
875.55,38.86547,1,1036,1058.7458584308624,505927,0.0,0.46337393,-0.014938592910766602,0.009861435,0.010546029,0.010546029
875.55,38.870975,1,1037,1060.8220479488373,506927,0.0,0.46993658,0.002432405948638916,0.008834878,0.02371428,0.02371428
875.55,38.881912,2,1039,1062.9207060337067,508927,0.0,0.46364716,0.005576133728027344,0.008927349,0.018509626,0.018509626
875.55,38.88735,1,1040,1064.965253829956,509927,0.0,0.46558356,0.0074176788330078125,0.013844944,0.01900484,0.01900484
875.55,38.892754,1,1041,1067.1135964393616,510927,0.0,0.46580124,-0.12920963764190674,0.011083714,0.037420377,0.037420377
875.55,38.89814,1,1042,1069.2261190414429,511927,0.0,0.47297743,-0.09650993347167969,0.010285223,0.022641253,0.022641253
895.4,39.783955,1,1043,1071.3465876579285,512927,0.0,0.46586376,0.0016338229179382324,0.009618988,0.022741307,0.022741307
895.4,39.790005,1,1044,1073.5564782619476,513927,0.0,0.46591496,0.017946362495422363,0.010126171,0.014659425,0.014659425
879.0,39.064754,1,1045,1075.717554807663,514271,0.0,0.46056274,-0.015173554420471191,0.008259264,0.03277537,0.03277537
879.0,39.07023,1,1046,1077.8914940357208,515271,0.0,0.4965768,0.0026923418045043945,0.010685417,0.01874072,0.01874072
879.875,39.114513,1,1047,1080.0561592578888,516271,0.0,0.49688673,0.004192948341369629,0.008346097,0.01683555,0.01683555
879.875,39.119972,1,1048,1082.2031700611115,517271,0.0,0.5131034,-0.038719773292541504,0.008012522,0.015986167,0.015986167
883.1,39.26858,1,1049,1084.3858816623688,518271,0.0,0.5144472,0.013881266117095947,0.009573063,0.021134257,0.021134257
910.35,40.486126,2,1051,1086.5613322257996,519677,0.0,0.4995132,0.3887585401535034,0.011062536,0.03680372,0.03680372
932.2,41.461647,1,1052,1088.7142701148987,520677,0.0,0.51228565,-0.04072165489196777,0.009160303,0.024356699,0.024356699
932.2,41.468822,1,1053,1090.9176383018494,521677,0.0,0.51072127,-0.05327045917510986,0.003861931,0.011644382,0.011644382
932.2,41.47597,1,1054,1093.0650353431702,522677,0.0,0.50447136,-0.0541156530380249,0.009191389,0.027592007,0.027592007
932.2,41.483093,1,1055,1095.222424507141,523677,0.0,0.5043277,-0.019560694694519043,0.008998055,0.019441862,0.019441862
932.2,41.490185,1,1056,1097.351059436798,524677,0.0,0.5003813,0.006801724433898926,0.009247156,0.024272084,0.024272084
932.2,41.49726,1,1057,1099.5149147510529,525677,0.0,0.50230414,-0.009942889213562012,0.01040183,0.019416563,0.019416563
917.625,40.860172,2,1059,1101.594170331955,527094,0.0,0.5077441,-0.017560362815856934,0.009792164,0.029195856,0.029195856
917.625,40.86671,1,1060,1103.7017452716827,528094,0.0,0.52113605,-0.07634341716766357,0.009848695,0.020213984,0.020213984
917.625,40.87323,1,1061,1105.8233098983765,529094,0.0,0.51820177,0.0024371743202209473,0.011528275,0.027396396,0.027396396
873.875,38.935192,3,1064,1107.9807000160217,530026,0.0,0.51214033,0.10205501317977905,0.010053262,0.029613132,0.029613132
867.775,38.67081,2,1066,1110.094746351242,531296,0.0,0.51565117,0.34506362676620483,0.008590555,0.026729215,0.026729215
884.225,39.40676,1,1067,1112.3058938980103,532296,0.0,0.5407362,-0.09279370307922363,0.010110106,0.017998178,0.017998178
875.825,39.037052,1,1068,1114.493572473526,532960,0.0,0.54196316,0.41877323389053345,0.010494154,0.02686417,0.02686417
875.825,39.042133,1,1069,1116.6098465919495,533960,0.0,0.55859375,0.022210776805877686,0.008911455,0.02351943,0.02351943
